scorer,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000,DeepCut_resnet50_licking-belowOct05shuffle1_1030000
bodyparts,jaw,jaw,jaw,toe-bot,toe-bot,toe-bot,toe-top,toe-top,toe-top,tongue,tongue,tongue
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
445,621.0936756134033,281.8698101043701,1.0,220.8457441329956,292.7948637008667,1.0,214.72419381141663,103.9114408493042,1.0,628.7207775115967,267.39823961257935,0.0002829729928635061
446,621.7876782417297,281.7902240753174,1.0,220.77079391479492,292.8319119811058,1.0,214.68605875968933,103.98348808288574,1.0,637.2686719894409,282.2708123922348,0.0002754878660198301
447,624.9436411857605,281.06422996520996,1.0,220.75080585479736,292.83619195222855,1.0,214.66946029663086,103.9123375415802,1.0,638.5874860286713,285.3513785600662,0.007269980385899544
448,624.2874660491943,281.719886302948,1.0,221.04431056976318,292.86996150016785,1.0,214.81063532829285,103.93927669525146,1.0,638.9152700901031,284.5384963154793,0.0030113253742456436
449,624.4020056724548,282.18795442581177,1.0,221.13572311401367,293.0264883041382,1.0,214.90868473052979,103.88733196258545,1.0,638.9020156860352,285.01030564308167,0.0013402578188106418
450,626.1462271213531,284.3382635116577,1.0,220.92498207092285,293.2514787912369,1.0,215.03664088249207,103.7553768157959,1.0,638.6433560848236,284.01891989819705,0.00018881779396906495
451,628.2745302915573,284.24898529052734,1.0,220.80984210968018,293.444065451622,1.0,215.02091240882874,103.76656246185303,1.0,639.8668148517609,285.3884115219116,0.0002620941086206585
452,631.2445192337036,284.13184113800526,1.0,220.536150932312,293.5246241092682,1.0,214.7510280609131,103.94910454750061,1.0,642.1403150558472,295.8795380592346,0.0006187051185406744
453,632.3824925422668,283.49341040849686,1.0,220.24124908447266,293.64449322223663,1.0,214.79461193084717,103.93640732765198,1.0,646.9105052947998,284.8786436319351,0.6141735315322876
454,630.4073467254639,284.8209199309349,1.0,220.55670261383057,293.4514492750168,1.0,214.80151462554932,103.92675638198853,1.0,643.44010668993,282.91895520687103,0.9836738109588623
455,624.8008525371552,284.23725786805153,1.0,220.48995113372803,293.49766182899475,1.0,214.8185863494873,103.88508772850037,1.0,635.5608270168304,279.36234641075134,0.3109903037548065
456,621.8884139060974,283.56745290756226,1.0,220.66656875610352,293.3960689306259,1.0,214.86392617225647,103.89870643615723,1.0,634.0271347761154,275.654560059309,0.01153421588242054
457,620.5816388130188,284.7959065437317,1.0,220.816650390625,293.52339243888855,1.0,214.7381615638733,103.78509426116943,1.0,630.9325895309448,298.6445790529251,0.000668912660330534
458,618.1225950717926,284.1103219985962,1.0,220.64700603485107,293.6568475961685,1.0,214.7479100227356,103.72720146179199,1.0,626.8339529037476,281.89873027801514,0.00020365598902571946
459,617.0047898292542,283.8784941211343,1.0,220.23484134674072,294.2195541858673,1.0,214.78692603111267,103.72943592071533,1.0,628.9511194229126,296.50062251091003,0.00020823800878133625
460,617.4456734657288,283.9257958754897,1.0,220.27063179016113,294.0914535522461,1.0,214.80484437942505,103.75297832489014,1.0,630.1805725097656,298.25533509254456,0.0011140168644487858
461,617.5008163452148,283.77408738434315,1.0,220.4743356704712,293.8611613512039,1.0,214.81853461265564,103.79651737213135,1.0,630.2324409484863,298.0425090789795,0.000598581216763705
462,617.912013053894,283.6131725013256,1.0,220.4454526901245,293.80353367328644,1.0,214.773907661438,103.84175682067871,1.0,630.2606611251831,298.1116622686386,0.0006289692246355116
463,618.1973818540573,283.30205821990967,1.0,220.4823980331421,293.8388168811798,1.0,214.7683825492859,103.84300708770752,1.0,630.3164596557617,298.218132853508,0.00041283314931206405
464,619.2700453996658,283.3116054534912,1.0,220.3256015777588,293.96146261692047,1.0,214.763356924057,103.97493553161621,1.0,630.7154521942139,298.2368804216385,0.00042251532431691885
465,620.1027058437467,283.16307973861694,1.0,220.22747898101807,293.9701954126358,1.0,214.64225673675537,103.88727331161499,1.0,630.9385395050049,298.2450430393219,0.0003781411796808243
466,620.4241752028465,283.1853919029236,1.0,220.34993267059326,293.9188106060028,1.0,214.72612285614014,104.00999355316162,1.0,631.134729385376,298.4985626935959,0.0004951556329615414
467,619.8314835429192,283.40272092819214,1.0,220.38522052764893,293.81481182575226,1.0,214.76813507080078,104.07242488861084,1.0,630.8864364624023,298.14013290405273,0.00042812657193280756
468,619.6406834721565,283.4031009674072,1.0,220.28571224212646,293.7866965532303,1.0,214.76677703857422,104.09005689620972,1.0,630.8271760940552,297.9012191295624,0.0002932872448582202
469,620.6022876501083,283.6492223739624,1.0,220.26252555847168,293.84952425956726,1.0,214.7545747756958,104.09921979904175,1.0,630.9009485244751,298.63908064365387,0.0005629472434520721
470,622.5575413703918,283.2808907032013,1.0,220.1525707244873,293.92300271987915,1.0,214.7445182800293,104.11186647415161,1.0,638.891608953476,285.3821702003479,0.000804667710326612
471,624.5396094322205,284.1298580169678,1.0,220.06898021697998,293.9335867166519,1.0,214.73601818084717,104.10546588897705,1.0,639.0446758270264,285.4449509382248,0.0009141911286860704
472,626.7340964078903,285.5857890844345,1.0,219.2742156982422,294.3551571369171,1.0,214.55720806121826,104.17753648757935,1.0,639.5692265033722,284.919325530529,0.000884203938767314
473,631.0284852981567,284.4703342616558,1.0,219.88243865966797,294.5253973007202,1.0,214.5982437133789,104.06806468963623,1.0,642.1953277587891,283.6558382809162,0.0008407406858168542
474,633.9235534667969,285.071093916893,1.0,218.92489624023438,294.4536409378052,1.0,214.43652629852295,104.07075452804565,1.0,645.0100280046463,282.62611997127533,0.007940495386719704
475,631.6706175804138,284.4953392446041,1.0,219.0338888168335,294.36633110046387,1.0,214.3308401107788,104.15682125091553,1.0,643.8972514942288,280.95688128471375,0.9841023087501526
476,631.7970073223114,285.2395849227905,1.0,218.8837275505066,294.4451193809509,1.0,214.41398239135742,103.95047235488892,1.0,643.9668580889702,282.88933873176575,0.999754011631012
477,627.573205024004,284.02289459109306,1.0,218.51264476776123,294.71208119392395,1.0,214.27581691741943,104.08012199401855,1.0,641.0770905017853,282.8594856262207,0.9999990463256836
478,624.1736364364624,284.8755564689636,0.9999998807907104,218.5928349494934,294.6568651199341,1.0,214.36806392669678,103.87493371963501,1.0,639.435986995697,281.59454798698425,0.9999988079071045
479,621.6376329660416,283.9428310394287,1.0,218.28222370147705,294.6385717391968,1.0,214.45121455192566,104.04869365692139,1.0,632.2193832397461,279.42625403404236,0.9957703948020935
480,618.9693117141724,285.2539448738098,1.0,218.43942975997925,294.6358630657196,1.0,214.53083443641663,104.05087566375732,1.0,629.7078590393066,297.30982995033264,0.0006129239918664098
481,618.1900424957275,285.5132601261139,1.0,218.6641435623169,294.4649546146393,1.0,214.56851887702942,103.90621662139893,1.0,629.1827898025513,297.55636048316956,0.00029410209390334785
482,616.2208824157715,284.69118160009384,1.0,218.38100862503052,294.3496639728546,1.0,214.63405513763428,103.91887092590332,1.0,627.993597984314,297.3055200576782,0.00037455273559316993
483,615.3737595081329,284.3970887362957,1.0,218.78345108032227,294.4081747531891,1.0,214.61114978790283,103.9071741104126,1.0,626.1929745674133,281.2214312553406,0.00029635976534336805
484,615.4170851707458,283.0206356048584,1.0,218.78854990005493,294.40510964393616,1.0,214.60112810134888,103.91482543945312,1.0,625.9389309883118,281.82502365112305,0.0004849447577726096
485,616.0494704246521,283.0029458999634,1.0,218.79268884658813,294.3547339439392,1.0,214.59194922447205,103.90566539764404,1.0,626.508599281311,281.7363872528076,0.00042115934775210917
486,616.9215831756592,283.33015537261963,1.0,218.62522315979004,294.4271638393402,1.0,214.59579181671143,103.90844631195068,1.0,629.0043392181396,295.9889602661133,0.0002581794105935842
487,616.7320237159729,283.8432248085737,1.0,218.63230228424072,294.43087577819824,1.0,214.5897467136383,103.9028148651123,1.0,628.8930063247681,295.77176570892334,0.0003807692264672369
488,618.1041412353516,284.1824076473713,1.0,218.62730932235718,294.4337887763977,1.0,214.6779887676239,103.93152046203613,1.0,629.255687713623,295.7754855155945,0.0005313422880135477
489,619.2585859298706,284.4609977006912,1.0,218.5435290336609,294.5696575641632,1.0,214.68771386146545,103.94240856170654,1.0,637.3958517313004,284.4140073657036,0.0009535467252135277
490,619.236394405365,284.36573323607445,1.0,218.57355260849,294.58851408958435,1.0,214.68671703338623,103.94147109985352,1.0,637.0796755552292,284.347490221262,0.0008302301284857094
491,620.2306103408337,284.69829988479614,1.0,218.5598464012146,294.7063841819763,1.0,214.68690824508667,103.94103336334229,1.0,637.386712551117,284.50842744112015,0.001678640372119844
492,620.5659613609314,284.7464075088501,1.0,218.53797817230225,294.5715775489807,1.0,214.67483282089233,103.94503211975098,1.0,637.4574382305145,284.6851032972336,0.00197054585441947
493,620.7905526161194,284.70101404190063,1.0,218.61288690567017,294.43343925476074,1.0,214.6636118888855,103.94103240966797,1.0,637.5666092634201,284.90555679798126,0.002277782652527094
494,620.652636051178,284.86954641342163,1.0,218.61469554901123,294.4368073940277,1.0,214.66111016273499,103.95053386688232,1.0,637.454185962677,284.71593141555786,0.002456453861668706
495,620.4207921922207,284.9275484085083,1.0,218.6129674911499,294.4346125125885,1.0,214.6451277732849,103.96044826507568,1.0,637.3441768884659,284.4882771074772,0.002233305014669895
496,620.0574383251369,284.9637155532837,1.0,218.60952186584473,294.43590545654297,1.0,214.64512753486633,103.96044826507568,1.0,637.4545216560364,284.50196528434753,0.002567931544035673
497,619.9346979781985,285.07959032058716,1.0,218.61452960968018,294.43957328796387,1.0,214.64512658119202,103.96044731140137,1.0,637.4304267168045,284.48308885097504,0.0026874870527535677
498,619.9234534502029,285.089852809906,1.0,218.60962438583374,294.43202924728394,1.0,214.6451234817505,103.96044826507568,1.0,637.5242224931717,284.5967106819153,0.003038814291357994
499,619.9552666135132,285.17904138565063,1.0,218.60782289505005,294.43244218826294,1.0,214.64512491226196,103.96045017242432,1.0,637.5813453197479,284.81607669591904,0.003096100641414523
500,618.4515595436096,284.81638181209564,1.0,219.57320499420166,295.18505811691284,1.0,219.84256839752197,102.8308846950531,1.0,629.6886186599731,297.7183084487915,0.0003285241255071014
501,617.9752612113953,284.84793120622635,1.0,219.66558504104614,295.11565685272217,1.0,219.86700296401978,102.84368896484375,1.0,629.6064586639404,297.7118332386017,0.0003239753423258662
502,617.9604654312134,284.8329822421074,1.0,219.69777631759644,295.09036087989807,1.0,219.8670654296875,102.84376573562622,1.0,629.6107931137085,297.7119131088257,0.000330705544911325
503,617.6349482536316,284.94064378738403,1.0,219.6910834312439,295.1069655418396,1.0,219.89008617401123,102.84903454780579,1.0,629.4031572341919,297.65911650657654,0.0003285739221610129
504,617.3164052963257,284.8503103852272,1.0,219.71377182006836,295.09093713760376,1.0,219.92093229293823,102.84821844100952,1.0,629.2711734771729,297.54299426078796,0.0003479801816865802
505,617.0931477546692,284.88123685121536,1.0,219.72401762008667,295.07608819007874,1.0,219.94927310943604,102.83120346069336,1.0,629.0943756103516,297.432071685791,0.00035399175249040127
506,617.1219139099121,284.9454635977745,1.0,219.6888771057129,295.0611426830292,1.0,219.98889207839966,102.8168158531189,1.0,629.1263980865479,297.26263213157654,0.0003446316986810416
507,617.1691884994507,285.0477410554886,1.0,219.71514987945557,295.0480864048004,1.0,220.01418018341064,102.81795310974121,1.0,629.109992980957,297.11024808883667,0.0003445891197770834
508,617.1989617347717,285.03927433490753,1.0,219.77946138381958,294.91467690467834,1.0,220.05167770385742,102.81407165527344,1.0,629.1002311706543,297.1430985927582,0.000321983709000051
509,617.1943316459656,285.0046225786209,1.0,219.7446517944336,294.91928720474243,1.0,220.02260494232178,102.7946982383728,1.0,629.1499176025391,297.0953493118286,0.00035117100924253464
510,616.9395041465759,285.0946879386902,1.0,219.75114154815674,294.9350278377533,1.0,219.90563344955444,102.73725867271423,1.0,629.0162134170532,297.031067609787,0.0003651582810562104
511,616.9532070159912,285.02353608608246,1.0,220.06520175933838,294.7636134624481,1.0,219.92678594589233,102.73118305206299,1.0,629.0178604125977,297.08542704582214,0.0003532112459652126
512,616.9822244644165,284.9517830014229,1.0,220.0565710067749,294.7563638687134,1.0,219.9261646270752,102.7312798500061,1.0,629.0139617919922,297.07738757133484,0.00035267355269752443
513,617.149477481842,284.8588156104088,1.0,220.09122562408447,294.79618644714355,1.0,219.95935726165771,102.75374913215637,1.0,629.0026121139526,297.1215615272522,0.0003260982921347022
514,616.9899826049805,284.7521329522133,1.0,220.37179851531982,294.51639699935913,1.0,219.99730014801025,102.78226828575134,1.0,628.8677425384521,297.16317319869995,0.00032628580811433494
515,617.0381646156311,284.7116665840149,1.0,220.0887861251831,294.8466782569885,1.0,219.93676376342773,102.76245927810669,1.0,628.9035873413086,297.10667753219604,0.00031978628248907626
516,616.8499674797058,284.8014054298401,1.0,220.14716053009033,294.76189732551575,1.0,219.9267406463623,102.8000955581665,1.0,628.8382549285889,297.05174016952515,0.0003138626052532345
517,616.6214890480042,284.73165786266327,1.0,220.10270309448242,294.8783793449402,1.0,219.85089302062988,102.76353883743286,1.0,628.6875419616699,296.92295122146606,0.00033874568180181086
518,616.5550208091736,284.7671336531639,1.0,220.14050960540771,294.85801124572754,1.0,219.85049724578857,102.76354551315308,1.0,628.6033992767334,296.87603545188904,0.00036184382042847574
519,616.5881810188293,284.7868467569351,1.0,220.18919372558594,294.8602578639984,1.0,219.85077476501465,102.7635567188263,1.0,628.6332664489746,296.9019408226013,0.0003623146621976048
520,616.5438532829285,284.91616916656494,1.0,220.23042106628418,294.84062123298645,1.0,219.85220575332642,102.76406335830688,1.0,628.720531463623,296.95933532714844,0.00035618062247522175
521,616.5945258140564,284.79306650161743,1.0,220.22303771972656,294.86269760131836,1.0,219.85067081451416,102.7634789943695,1.0,628.6666526794434,296.9208827018738,0.000344492873409763
522,616.5774011611938,284.83678764104843,1.0,220.21596813201904,294.8599090576172,1.0,219.8398208618164,102.7626142501831,1.0,628.660888671875,296.96077060699463,0.00035782772465609014
523,616.5435209274292,284.8801112174988,1.0,220.21618747711182,294.85538625717163,1.0,219.83591556549072,102.76268911361694,1.0,628.6424026489258,296.96472358703613,0.00036783370887860656
524,616.5855312347412,284.82604336738586,1.0,220.21508502960205,294.8573224544525,1.0,219.84046363830566,102.76267790794373,1.0,628.6836576461792,296.95734333992004,0.0003764772554859519
525,616.5893287658691,284.9432058930397,1.0,220.2261028289795,294.886198759079,1.0,219.86508655548096,102.88911151885986,1.0,628.7110319137573,297.00073409080505,0.0003697732463479042
526,616.5786027908325,284.94687908887863,1.0,220.22456073760986,294.8795175552368,1.0,219.8369402885437,103.0769591331482,1.0,628.6791343688965,296.98894691467285,0.0003783081192523241
527,616.5734210014343,284.9766309261322,1.0,220.24128913879395,294.8625445365906,1.0,219.84962558746338,103.05458331108093,1.0,628.6802053451538,297.00025248527527,0.00037577105103991926
528,616.5938420295715,284.92951679229736,1.0,220.29797649383545,294.8037805557251,1.0,219.8478832244873,103.04708123207092,1.0,628.6907968521118,296.9748113155365,0.0003735640784725547
529,616.5646662712097,284.8192648887634,1.0,220.3722629547119,294.69736433029175,1.0,219.85724115371704,103.01469373703003,1.0,628.6822004318237,296.9531879425049,0.00037273718044161797
530,616.5516486167908,284.8143840432167,1.0,220.38230895996094,294.7011399269104,1.0,219.88794088363647,103.01735281944275,1.0,628.6802806854248,296.95803785324097,0.0003724022244568914
531,616.5519509315491,284.81041210889816,1.0,220.37481880187988,294.7221734523773,1.0,219.88238620758057,103.01032161712646,1.0,628.6838388442993,296.9651870727539,0.0003721878747455776
532,616.546323299408,284.8066667318344,1.0,220.36208724975586,294.7330479621887,1.0,219.8697772026062,103.01154732704163,1.0,628.6784582138062,296.96568274497986,0.00037127145333215594
533,616.556013584137,284.8090182542801,1.0,220.35248374938965,294.72770142555237,1.0,219.8714246749878,103.01633954048157,1.0,628.6784515380859,296.9656627178192,0.0003720919194165617
534,616.5622901916504,284.80452460050583,1.0,220.3513536453247,294.72333884239197,1.0,219.868634223938,103.02052640914917,1.0,628.6887378692627,296.9616918563843,0.0003671532031148672
535,616.559862613678,284.8216982483864,1.0,220.3522481918335,294.719890832901,1.0,219.8702425956726,103.0203812122345,1.0,628.6801557540894,296.9539918899536,0.000376003619749099
536,616.5605583190918,284.8221164345741,1.0,220.37164783477783,294.70527482032776,1.0,219.87146425247192,103.0367476940155,1.0,628.6797294616699,296.9526717662811,0.0003758527454920113
537,616.5608820915222,284.8221507072449,1.0,220.3620891571045,294.71115279197693,1.0,219.86541652679443,103.03874349594116,1.0,628.679557800293,296.9522912502289,0.00037584322853945196
538,616.4712886810303,284.84617042541504,1.0,220.4818925857544,294.5734210014343,1.0,219.8437304496765,103.0343370437622,1.0,628.7061748504639,296.9823546409607,0.00034569783019833267
539,616.5603170394897,284.82172334194183,1.0,220.3487033843994,294.70631098747253,1.0,219.81663846969604,103.03711795806885,1.0,628.6794691085815,296.95215797424316,0.00037583609810099006
540,616.5724415779114,284.84912902116776,1.0,220.36397647857666,294.68774247169495,1.0,219.8075041770935,103.04068660736084,1.0,628.7015008926392,296.96809554100037,0.00037151589640416205
541,616.59490442276,284.8592501282692,1.0,220.37219619750977,294.6791019439697,1.0,219.79872941970825,103.03789281845093,1.0,628.7211666107178,296.97624468803406,0.0003775993827730417
542,616.5952892303467,284.84643095731735,1.0,220.38082027435303,294.66580963134766,1.0,219.80323696136475,103.05130696296692,1.0,628.724437713623,296.97826313972473,0.00037298561073839664
543,616.5867924690247,284.8279227614403,1.0,220.37822818756104,294.6615355014801,1.0,219.78033018112183,103.05754137039185,1.0,628.7153720855713,296.96317648887634,0.0003763224231079221
544,616.600296497345,284.86113876104355,1.0,220.38802814483643,294.67697048187256,1.0,219.7770938873291,103.06854176521301,1.0,628.7545442581177,297.0017454624176,0.0003573688736651093
545,616.5985145568848,284.8193165063858,1.0,220.38031578063965,294.66193556785583,1.0,219.77131128311157,103.07245516777039,1.0,628.7228126525879,296.9649314880371,0.0003783916181419045
546,616.6266264915466,284.9048805832863,1.0,220.39853191375732,294.6630651950836,1.0,219.76859664916992,103.07783436775208,1.0,628.7375812530518,297.01574897766113,0.00036254580481909215
547,616.6193928718567,284.8222767114639,1.0,220.37651252746582,294.6548013687134,1.0,219.75794982910156,103.08284425735474,1.0,628.7211589813232,296.96421909332275,0.00037986208917573094
548,616.5721220970154,284.94194424152374,1.0,220.38702869415283,294.65264654159546,1.0,219.77727365493774,103.08482265472412,1.0,628.7150793075562,297.07730889320374,0.00037736925878562033
549,616.4810891151428,284.8949257135391,1.0,220.3605089187622,294.6579418182373,1.0,219.77394676208496,103.07784605026245,1.0,628.6783819198608,297.0587556362152,0.0004178471863269806
550,615.9066212177277,284.5289289355278,1.0,220.39413356781006,294.6319103240967,1.0,219.77637243270874,103.07418155670166,1.0,628.2857704162598,296.8771734237671,0.000411102402722463
551,616.3270506858826,285.0266499519348,1.0,220.38425254821777,294.63585019111633,1.0,219.7708773612976,103.07977104187012,1.0,628.5942811965942,297.10106921195984,0.0004454691370483488
552,616.3189158439636,285.14043951034546,1.0,220.40748119354248,294.62060260772705,1.0,219.76522254943848,103.07874274253845,1.0,628.6791667938232,297.19397497177124,0.0004275633837096393
553,616.2170038223267,285.13943219184875,1.0,220.39033126831055,294.64125514030457,1.0,219.764413356781,103.07869696617126,1.0,628.6680164337158,297.17368483543396,0.00044420440099202096
554,616.2899327278137,285.1883659362793,1.0,220.39044761657715,294.6454885005951,1.0,219.7641053199768,103.07825350761414,1.0,628.7431135177612,297.3431384563446,0.00046303440467454493
555,616.2694439888,285.1061865091324,1.0,220.3900318145752,294.643292427063,1.0,219.76322269439697,103.07751178741455,1.0,628.8137769699097,297.3506634235382,0.0004381240578368306
556,616.177677154541,285.1128692626953,1.0,220.4718132019043,294.62490344047546,1.0,219.80345916748047,103.06625986099243,1.0,628.7621507644653,297.32890272140503,0.0003978713939432055
557,616.0526766777039,285.14040088653564,1.0,220.530047416687,294.6703658103943,1.0,219.81527614593506,103.04860854148865,1.0,628.6986045837402,297.33532309532166,0.0004349850642029196
558,615.8050100803375,285.1716957092285,1.0,220.67734622955322,294.5224597454071,1.0,219.92008352279663,103.09143114089966,1.0,628.5806322097778,297.28981471061707,0.0004181651456747204
559,615.8568050861359,285.1671612262726,1.0,220.61758136749268,294.6773409843445,1.0,219.82454538345337,103.01885509490967,1.0,628.5432004928589,297.1970760822296,0.0004414441355038434
560,615.7643160820007,285.19858407974243,1.0,220.76447296142578,294.52190136909485,1.0,219.92329454421997,103.04276371002197,1.0,628.5151271820068,297.23851203918457,0.0003973151615355164
561,615.8389897346497,285.1780755519867,1.0,220.6438570022583,294.6464858055115,1.0,219.88950204849243,102.99746823310852,1.0,628.5646448135376,297.1359553337097,0.00040995789458975196
562,615.8496379852295,285.19242799282074,1.0,220.63865756988525,294.65943694114685,1.0,219.8955888748169,102.99402952194214,1.0,628.5538005828857,297.14579129219055,0.0003990523691754788
563,615.8349208831787,285.17249870300293,1.0,220.6256923675537,294.66275453567505,1.0,219.8714566230774,102.99050378799438,1.0,628.5146808624268,297.1598014831543,0.0004017534665763378
564,615.9164605140686,285.04905211925507,1.0,220.69864654541016,294.57112550735474,1.0,219.80313205718994,103.05480551719666,1.0,628.6406698226929,297.2302522659302,0.0003887696366291493
565,615.9219918251038,285.04297828674316,1.0,220.84386825561523,294.42041015625,1.0,219.8357105255127,103.1544258594513,1.0,628.6526002883911,297.2043557167053,0.0003887444327119738
566,615.8920304775238,285.11402332782745,1.0,221.07155895233154,294.15672850608826,1.0,220.1760654449463,103.02096629142761,1.0,628.5659837722778,297.25565695762634,0.0003638159832917154
567,616.0443329811096,285.02813732624054,1.0,221.1028699874878,294.0967786312103,1.0,220.53682613372803,102.92865896224976,1.0,628.7517395019531,297.2785758972168,0.00037769103073515
568,616.2155895233154,284.96978038549423,1.0,221.11273193359375,294.0299561023712,1.0,220.6445770263672,102.92791104316711,1.0,628.8452787399292,297.39909052848816,0.00037788640474900603
569,616.2100224494934,284.94651597738266,1.0,221.1296911239624,294.0165066719055,1.0,220.63472747802734,102.9319441318512,1.0,628.8380126953125,297.35382056236267,0.0003799341793637723
570,616.2546014785767,284.9373854994774,1.0,221.1286964416504,293.97660434246063,1.0,220.69618034362793,102.92406272888184,1.0,628.8257827758789,297.36211705207825,0.00039123071474023163
571,616.3013701438904,284.94456321001053,1.0,221.16328811645508,293.96042680740356,1.0,220.67229175567627,102.95734167098999,1.0,628.8337526321411,297.35846042633057,0.0003928611404262483
572,616.304801940918,284.9222602248192,1.0,221.16746139526367,293.9527300596237,1.0,220.6926040649414,102.93560194969177,1.0,628.8314599990845,297.3677456378937,0.0003924815682694316
573,616.3124866485596,284.9235535264015,1.0,221.1720428466797,293.9551171064377,1.0,220.7036304473877,102.93289256095886,1.0,628.8213768005371,297.35755443573,0.0003945314383599907
574,616.2631368637085,285.01971566677094,1.0,221.24930095672607,293.89822113513947,1.0,220.70720672607422,102.92592740058899,1.0,628.7819547653198,297.3225257396698,0.00038356136064976454
575,616.3250346183777,284.9272316098213,1.0,221.16956996917725,293.9502180814743,1.0,220.73326587677002,102.9129548072815,1.0,628.8129081726074,297.36456990242004,0.000396702263969928
576,616.3194379806519,284.9330801963806,1.0,221.20195770263672,293.94014501571655,1.0,220.72863483428955,102.90949010848999,1.0,628.8165550231934,297.40140676498413,0.0003967005177401006
577,616.2960519790649,284.9442056417465,1.0,221.20251178741455,293.93740355968475,1.0,220.7272834777832,102.90975165367126,1.0,628.808837890625,297.3917906284332,0.0004009974072687328
578,616.3317451477051,284.93854051828384,1.0,221.1939353942871,293.95240008831024,1.0,220.7284746170044,102.91088342666626,1.0,628.8458271026611,297.40221643447876,0.00039117495180107653
579,616.3548684120178,284.91953176259995,1.0,221.16741943359375,293.9517923593521,1.0,220.73280906677246,102.9123113155365,1.0,628.845293045044,297.3741729259491,0.0003981204645242542
580,616.3781547546387,284.9116430878639,1.0,221.13731861114502,294.0137541294098,1.0,220.742938041687,102.90914344787598,1.0,628.8502149581909,297.34819078445435,0.000397144554881379
581,616.406280040741,284.88791424036026,1.0,221.16183757781982,294.001202583313,1.0,220.75513553619385,102.90333151817322,1.0,628.8466281890869,297.342383146286,0.0004044471716042608
582,616.3969240188599,284.91908234357834,1.0,221.15862369537354,293.9989125728607,1.0,220.7637939453125,102.89811754226685,1.0,628.8506393432617,297.3539881706238,0.000397555239032954
583,616.3724145889282,284.934977889061,1.0,221.15645790100098,293.98500084877014,1.0,220.753023147583,102.898512840271,1.0,628.8379240036011,297.38430094718933,0.0003993415448348969
584,616.3778328895569,284.94177889823914,1.0,221.14223384857178,293.9942718744278,1.0,220.753023147583,102.89851069450378,1.0,628.834041595459,297.3830871582031,0.00039940743590705097
585,616.3693614006042,284.93137246370316,1.0,221.1450366973877,293.99434649944305,1.0,220.76361179351807,102.91907453536987,1.0,628.8272285461426,297.3616261482239,0.00039993360405787826
586,616.3693614006042,284.93137246370316,1.0,221.1450366973877,293.99434649944305,1.0,220.76361179351807,102.91907453536987,1.0,628.8272285461426,297.3616261482239,0.00039993360405787826
587,616.3898687362671,284.9262933731079,1.0,221.14387035369873,293.9936715364456,1.0,220.74735069274902,102.92322301864624,1.0,628.8233823776245,297.3522078990936,0.00040361928404308856
588,616.3679838180542,284.94761914014816,1.0,221.14297580718994,293.9873299598694,1.0,220.72674083709717,102.92415595054626,1.0,628.8290367126465,297.3710298538208,0.0004032241413369775
589,616.3778595924377,284.968409717083,1.0,221.1387004852295,293.97963297367096,1.0,220.69261932373047,102.9316976070404,1.0,628.8335065841675,297.3839302062988,0.0004055623721797019
590,616.4115209579468,284.93426847457886,1.0,221.13772106170654,293.97542989254,1.0,220.68935298919678,102.9288718700409,1.0,628.8409767150879,297.33620595932007,0.0004035506281070411
591,616.4580206871033,284.85593968629837,1.0,221.13718700408936,293.97350537776947,1.0,220.68043422698975,102.92705225944519,1.0,628.8587999343872,297.2961163520813,0.0004048040136694908
592,616.4226789474487,284.92356276512146,1.0,221.138916015625,293.97091686725616,1.0,220.6681022644043,102.91285800933838,1.0,628.846474647522,297.34292912483215,0.00040382155566476285
593,616.3792304992676,284.9686334133148,1.0,221.13728618621826,293.9708962440491,1.0,220.64694595336914,102.89526510238647,1.0,628.83251953125,297.38270020484924,0.0004057302139699459
594,616.3590927124023,284.9483751654625,1.0,221.13986682891846,293.98458886146545,1.0,220.63322925567627,102.89774537086487,1.0,628.8131694793701,297.38706398010254,0.0003995911974925548
595,616.3680577278137,284.9580924510956,1.0,221.1342067718506,293.9823807477951,1.0,220.62973022460938,102.90392541885376,1.0,628.8321561813354,297.3711004257202,0.0004058309714309871
596,616.4928998947144,284.8909366130829,1.0,221.13940048217773,293.9706219434738,1.0,220.61150455474854,102.90602517127991,1.0,628.6887683868408,297.50135827064514,0.0003749846655409783
597,616.3701934814453,284.95040118694305,1.0,221.1395139694214,293.97456073760986,1.0,220.61254692077637,102.91143441200256,1.0,628.8317499160767,297.38512444496155,0.0004059663915541023
598,616.3261380195618,284.95021533966064,1.0,221.10861492156982,293.9628871679306,1.0,220.6125612258911,102.91145181655884,1.0,628.8326272964478,297.4500856399536,0.00039751501753926277
599,616.2163829803467,284.93943375349045,1.0,221.16564846038818,294.1084611415863,1.0,220.54966926574707,102.71584343910217,1.0,628.7709293365479,297.43039751052856,0.0003935990098398179
